reconstruction_error,true_class
0.3823473147519033,0
0.0049692372876202415,0
0.0049692371163245165,0
0.029598085012744614,0
0.004904365915223452,0
0.020329589210568565,0
0.004969237129433078,0
0.00018684373773719722,0
0.0218703809111689,0
0.38228458243436203,0
0.07991113029388366,0
0.0050330608530234165,1
0.002305824177999836,0
0.12124112259645317,0
0.04899111801007732,0
0.03209346558840712,0
0.000955050000988131,1
0.2052119180168169,0
0.0044309808281210875,1
0.005166219863831875,1
0.20045603846796606,1
0.24403721211168838,0
0.0003464036992538624,1
0.015384027548924676,0
0.01447622733251133,0
0.16426118763306627,0
0.1478308476072603,0
0.012986729984988893,0
0.0006765493143613475,0
0.012986729984988893,0
0.06961068830597321,0
0.005308510492665979,0
0.06834361771517847,0
0.012986782659747103,0
0.0552259623480679,1
0.001238159955643402,0
0.004969233372383814,1
0.04134873884182194,0
0.004969238332295983,0
0.004521806958681053,0
0.0009550472253539743,1
0.010161899336417568,0
0.010812006974767996,0
0.3823473147519033,0
0.014122580767529251,0
0.008135283896139352,1
0.0009550460395677259,1
0.007684087542530864,0
0.01985166800894997,0
0.02810280516300533,0
0.0003334146042673746,1
0.01577401218053868,0
0.3971039404860584,0
0.2557206277675471,0
0.14555698180628743,0
0.011898559106006954,1
0.2316880484756193,0
0.004904366132855974,0
0.01555351946896802,0
0.0009550495520227572,1
0.004969234189138027,1
0.04645791189107313,0
0.01681704548294469,0
0.012986782659747103,0
0.0006197285045675326,0
0.062296145420502075,0
0.09539658453180845,0
0.11651459238129373,0
0.05365907329934936,0
0.0008594276159872337,0
0.12456529975479841,0
0.09393747510539856,0
0.06445962108993951,1
0.07433369050090105,0
0.00478904222853408,0
0.024447818178550747,0
0.23449829559902025,0
0.0003443146553228744,1
0.005954913458905721,0
0.11123770242854633,0
0.0009927855400427336,0
0.004969234869189926,1
0.025643612716679313,0
0.026814145371902066,0
0.08960842589130225,0
0.07388514866845339,0
0.016442879132170962,0
0.0008261584320900535,0
0.07401879363128194,0
0.22257901948440914,0
0.004969234051468222,1
0.023887412800609006,0
0.23110055439165283,0
0.004969222173270891,0
0.1227059902259171,0
0.0012059104721371496,0
0.00025243127839260894,0
0.1442292082602592,0
0.38228458243436203,0
0.010721131660802815,0
0.00032721653905026506,1
0.0007475672411511199,0
0.0024037733858117616,0
0.007924537380613642,0
0.0002225909164331818,1
0.0009202580167356742,1
0.3699367452895178,0
0.1440307716070863,0
0.10053132595005679,0
0.013210561412845283,0
0.004969234403918684,1
0.3823473147519033,0
0.0002801482749464834,1
0.007796998375045205,0
0.006802597289780821,0
0.00779699892709875,0
0.0093362251239637,0
0.016480077896621283,0
0.20806197411329092,0
0.3696677536608477,0
0.37696615065896416,0
0.004904363535168258,0
0.015752232972696102,0
0.03454562838926989,0
0.0009550480721584481,1
0.00027263608610304086,0
0.004969234958059974,1
0.0005099449850728576,1
0.00031448761573911916,1
0.38259458900365,0
0.0003118620803428106,0
0.0008621108128453889,0
0.05633471278627999,1
0.016825853853326005,1
0.014900836956932754,0
0.24403721211168838,0
0.3934199883111266,0
0.13895251482942364,0
0.0010201906043466344,0
0.004969237129433078,0
0.09843095597872073,0
0.022772941549198594,0
0.38331290926500694,0
0.0009550498428436352,1
0.003565218084994844,0
0.00496923532729459,1
0.030748423298129345,0
0.003563171166146627,0
0.005278266883711131,0
0.017787907725831435,0
0.03840332610434771,0
0.010023276956173992,0
0.2214251281375106,0
0.12970825399707345,1
0.00317538885477269,0
0.012832224622061215,1
0.10633174584092181,0
0.0634866942998657,0
0.012986729984988893,0
0.004874868304391233,0
0.00014519122372111441,1
0.004904362881601208,1
0.04543354653903672,0
0.021419731644400333,0
0.011652658107323808,0
0.004969240488914586,1
0.00548461042231476,1
0.014473989120360395,0
0.000955050000988131,1
0.060660444908327046,0
0.017864420217192388,0
0.01373757122513574,0
0.006350995300047443,0
0.013210485120390884,0
0.012238083587689597,0
0.012986729984988893,0
0.08910408372408848,0
0.011392089095041663,0
0.00583706715432749,0
0.0010201906043466344,0
0.013209577218862966,0
0.03306711778094681,0
0.00938016909740586,0
0.01296787721911843,0
0.35311672936792904,0
0.004969237385520595,0
0.019357299568982363,0
0.015821629103021696,0
0.028690321391434574,0
0.27673388182838843,0
0.14531967798393738,0
0.00018838237803996455,1
0.031030306906130248,0
0.00027828454259272217,1
0.010844626155531006,0
0.13630859716925398,0
0.004969232318262346,1
0.0015139569345281095,0
0.005238875842168224,0
0.03554202126472357,0
0.1120897854495946,0
0.029064591426836373,0
0.0011583583751950313,0
0.00978603975197824,0
0.21267426615882676,0
0.032365309482732925,0
0.06727363660668523,0
0.01028988823754326,0
0.026265952365646533,0
0.05261763229877297,1
0.0009927855400427336,0
0.0009550475150345742,1
0.023549173390276627,0
0.0009550484310891614,1
0.0008614436203161712,1
0.06344492129011498,0
0.025991509045243465,0
0.0134003057407374,0
0.17545610500017755,0
0.05775360280011596,0
0.040034486399486674,0
0.11294977083960288,0
0.08528617057899177,0
0.004904351342503445,1
0.012986729984988893,0
0.000955050000988131,1
0.07857224798712777,0
0.00024085487473522255,0
0.08804144296870794,0
0.03138654621509255,0
0.06789444900089288,1
0.010185439014803264,0
0.2505005322733316,0
0.13175693434603825,1
0.014466066684546603,0
0.23115917083099088,0
0.01745157629884418,1
0.013164064614841773,0
0.34929472669898104,0
0.007733919616799376,0
0.0005234205370111098,1
0.07791502732849587,0
0.24895244017266657,0
0.004969235623472073,1
0.013306005919890104,0
0.08998814349770638,0
0.1642164026866457,0
0.00017784152523629343,0
0.0008596306001881646,1
0.014037525512423923,1
0.022696935471913274,0
0.06688896483104408,0
0.01298672517883095,0
0.10191041809432218,0
0.03125739610388901,0
0.048464050803923894,0
0.023481624709556406,0
0.004969237291583682,0
0.0234065184903372,0
0.020691656519852945,0
0.012918028825257501,0
0.0028133815220036345,0
0.029215612965054427,0
0.00582931737663121,0
0.0009997563157622467,0
0.25115349358831157,0
0.01298672517883095,0
0.050735895115961785,0
0.004904361590352319,0
0.01298672517883095,0
0.004904351342503445,0
0.0009318849746552677,1
0.01253879050135228,1
0.0008621108128453889,0
0.013260590860018335,0
0.061685209346568445,0
0.0009005703051546752,1
0.06008239399477532,0
0.013004946928356194,0
0.0006418643914946965,1
0.012986729984988893,0
0.02279897955712561,0
0.07777380401050542,0
0.0009440827419711967,0
0.012927234511068874,0
0.0011303653450169856,0
0.017864434520986152,0
0.009297033713164883,0
0.0013883754391576973,0
0.1544076901058376,0
0.09741600316645688,0
0.004904363239391628,0
0.0054957869450656584,0
0.1060056107963206,0
0.3782007836416806,0
0.0012022522049575258,0
0.13087105902315843,0
0.0016050203392860966,1
0.3107666872479669,0
0.06212875187532687,0
0.2457379269521375,0
0.03535407183450398,0
0.03363918320804467,0
0.004904362414167555,0
0.1221326293379349,0
0.012986729984988893,0
0.015600175320703324,0
0.015254262097012637,0
0.3823473147519033,0
0.3405196385577387,0
0.00017302640608027052,1
0.062098657705732654,0
0.013004946928356194,0
0.004874864462565901,0
0.05847095306185469,0
0.004969227501033252,1
0.004969232318262346,1
0.027434753869016143,0
0.012871284350481982,0
0.23280633058057942,0
0.0006826873348222486,0
0.23135742798892156,0
0.3743877581120868,0
0.09531057657097414,0
0.011916005427877166,0
0.015378493635598853,0
0.008559169749577425,0
0.035958609341350145,0
0.0009032139505657615,1
0.007684088203111331,0
0.20798988257634543,1
0.013533181036931581,0
0.010793537370964161,0
0.21312306558779073,0
0.007206708032450043,0
0.020367094300334856,0
0.01297440418818569,0
0.04976066029154096,0
0.06144658794195044,0
0.0010148597459615875,0
0.012986785924062548,0
0.07862178272211798,0
0.015505670317955272,0
0.012986782659747103,0
0.23482577179819622,0
0.013210710543248228,0
0.2179887219317764,0
0.055658163761124306,0
0.11899047854414191,0
0.0003123802231779155,0
0.0008621108128453889,0
0.11964006812064344,0
0.13022610647723365,0
0.005355102499154124,0
0.0007655245982530674,0
0.14988922649644842,0
0.014605011682838922,0
0.09922554638209301,0
0.36557353101472373,0
0.06844569973489585,0
0.3970193454546622,0
0.0008069953816643047,0
0.0009550475555279254,1
0.1032350350641528,0
0.08853850191784596,0
0.13228251553205483,0
0.013016802583608326,0
0.09531733854473966,0
0.0008069953816643047,0
0.0024696270979160024,0
0.01669151911756686,0
0.0044210342433795655,0
0.02415464743296781,0
0.027434762241306934,0
0.02623210971134084,0
0.004904357269820303,1
0.0009552031864237937,1
0.004904366119124128,0
0.004246399824000368,0
0.018314645580708055,0
0.01272607565766851,0
0.0005282195474970992,0
0.0003123802231779155,0
0.026922296924598986,0
0.013210561412845283,0
0.01298672517883095,0
0.005630087789382324,0
0.2525195079669665,0
0.0002374187462466343,1
0.12951730045909585,0
0.05575284953693989,0
0.2216356025520369,0
0.004969234958059974,1
0.22883778741843705,0
0.012986729984988893,0
0.009796726579398032,0
0.015534320543532126,0
0.013265764162461384,0
0.07886776513254447,0
0.13241406710144982,1
0.2218499197196144,0
0.14701296654985097,0
0.012986782659747103,0
0.0009550487998069095,1
0.004736811945941115,0
0.2550495365506262,0
0.004067294455767185,0
0.030673254163632566,0
0.22803659084849526,0
0.03987333268162792,0
0.010787352533834999,0
0.00090056984812248,1
0.008263605479808454,0
0.012334182468479098,0
0.009592771656904923,0
0.01298672517883095,0
0.01634373649949846,0
0.012986729984988893,0
0.019243483212859687,0
0.0011386531254356307,0
0.06784414131348676,0
0.005365462560010223,0
0.06704226819065712,1
0.01861138118056886,0
0.000816679057261485,1
0.009408873524510628,0
0.06910165793860445,0
0.04520552576216996,0
0.004904363332389066,0
0.004874880793178063,0
0.013199057166801927,0
0.37889008627882226,0
0.0003497896444568676,0
0.12277262144895376,0
0.09375266288541648,0
0.004969236428742015,1
0.0009032109805548284,1
0.0002451243669752382,0
0.020722150503377893,0
0.024503969899984716,0
0.05837884529716821,0
0.04933620418102331,0
0.008420518861540785,0
0.11872188841021289,0
0.09446582850445809,0
0.32708512197499023,0
0.0008149187902557607,1
0.3757646312668228,0
0.38513722429076874,0
0.001007106399702299,0
0.0122919779954166,0
0.03664888872017113,0
0.012986729984988893,0
0.19844086001900899,0
0.010816935012037503,0
0.0465870876309817,0
0.0006209114172917506,0
0.0009005698240047366,1
0.014890660203845447,0
0.004904357269820303,1
0.0002647048774706784,0
0.004874878406068969,0
0.2542863206563522,0
0.06637661596312823,0
0.0009997563157622467,0
0.01593937324240527,0
0.0003123802231779155,0
0.010657963355484574,0
0.069422948148412,0
0.013136372678068373,0
0.004969235666425619,1
0.000253230907532061,1
0.000955050000988131,1
0.01548666623213914,0
0.0009550493251406835,1
0.0005077117447405467,0
0.01247854234472861,1
0.004904351364302332,0
0.0006826873348222486,0
0.013108028773160873,0
0.027601315285248434,0
0.0004519237608004242,1
0.00022549051122051878,0
0.010893209374338908,1
0.025123313614512654,0
0.10279617396839205,0
0.012899951942111677,1
0.002472973351015245,0
0.013124018102944914,0
0.002876088809194317,0
0.0005772121256630465,0
0.054442941062125716,0
0.01553432905905969,0
0.00024396149080373807,1
0.009909153899068117,0
0.09250543584016017,0
0.18897512758435725,1
0.010266445518197812,0
0.0008594276159872337,0
0.24692038771146693,0
0.009295745044580002,0
0.004235163320079643,0
0.362945379757304,0
0.0772197160767276,0
0.009297033713164883,0
0.35269111074545445,0
0.005818726138682178,0
0.014997867890105572,0
0.004904365513247463,0
0.0003585932260428138,0
0.07750651121014011,0
0.028510416800584616,0
0.002015401485624257,0
0.06823626788016805,0
0.01458699754310642,0
0.013398298908130076,0
0.0009550479889507748,1
0.15186967002313892,0
0.013004946928356194,0
0.10829887175362847,0
0.0049692372876202415,0
0.3850777974868687,0
0.21648005563498338,0
0.39719567519857757,0
0.013210561412845283,0
0.006105256112373317,0
0.014671830071283082,1
0.013164064614841773,0
0.004969234751174343,1
0.05140727818196744,0
0.007016145469178915,0
0.01261723912155712,0
0.0049043609396282216,0
0.20805033131316217,0
0.019405478423133525,0
0.026578568695451613,0
0.016164225421797383,0
0.004969235623472073,1
0.0009202580760822509,1
0.013556468314682435,0
0.3500422214966735,0
0.009791650868162775,0
0.3971039404860584,0
0.14146694577713728,0
0.3634334071274685,0
0.07951805259249528,0
0.24403721211168838,0
0.026581331077790468,0
0.004969222173270891,1
0.004969237578727236,0
0.005374794312745565,0
0.015535165328906995,0
0.07639498701796346,0
0.00954175661875717,0
0.046287291781428236,0
0.0010148597459615875,0
0.3416860679385129,0
0.0008569117150490381,1
0.15704383492844112,0
0.033586639575575665,0
0.012680660772116067,0
0.007113457131104887,1
0.015333030493028222,0
0.045830221615869894,1
0.01298672517883095,0
0.0008069953816643047,0
0.3694101193049219,0
0.38242019709870795,0
0.013164161345337072,0
0.007423718211831528,0
0.005427534323771791,0
0.0009550499194431549,1
0.0009550483549033201,1
0.023952393330509858,0
0.004969234403918684,1
0.01298672517883095,0
0.015448521605192991,0
0.012986785924062548,0
0.24800840808664779,0
0.010856476525738474,0
0.15269737367858782,0
0.0011853578460655754,0
0.013107775326159147,0
0.013164406149362751,0
0.004985069967121392,0
0.006176869047405682,0
0.3850351715004176,0
0.007424763549612076,0
0.014247921541044678,0
0.005317667075856819,0
0.0008568244111836752,1
0.012986729984988893,0
0.013108028773160873,0
0.025506140879404924,0
0.04682824671987112,0
0.0013851794951836441,0
0.04626497609162419,0
0.004904365986584815,0
0.06209934817265526,0
0.3840757058023768,0
0.0009550471971639307,1
0.01298672517883095,0
0.004969234051468222,1
0.004904352212837715,1
0.013330730477481352,0
0.000955050000988131,1
0.002563075558153825,0
0.0004175810762276953,0
0.004969235136476687,1
0.1363840492719579,0
0.06948433903312762,0
0.005453305263822145,0
0.12301041160683555,0
0.01022128270948939,0
0.004969235621636325,1
0.009371306446210797,0
0.005311139541842329,0
0.07346816900233187,0
0.022705251895367554,0
0.08785322701901305,0
0.013107943933866727,0
0.0908817489485625,0
0.07444542832100884,0
0.033851710878212496,0
0.03236629654486532,0
0.01548666623213914,0
0.26641044441267625,0
0.0003996593293261615,1
0.06008239399477532,0
0.0008594276159872337,0
0.03062219499037481,0
0.36739444969106694,0
0.019405478423133525,0
0.01481096223504381,0
0.051379507185936736,0
0.008851087619826696,0
0.013164161345337072,0
0.013327249631678993,0
0.010746469093616106,0
0.02577600998556614,0
0.0002665505973392727,0
0.0008069953816643047,0
0.0048748669647845164,0
0.000708343959692599,0
0.004904363113042231,1
0.02354917350006089,0
0.01298672517883095,0
0.06209120941951421,0
0.06008239399477532,0
0.11658789210842639,0
0.08996344883146472,0
0.029037339475359955,0
0.013210866704592593,0
0.0014978152072578177,0
0.030755653470288476,0
0.001040600168079119,0
0.0004934164674828008,1
0.23188765617038962,0
0.004969235749254831,0
0.0004792543214417739,1
0.014753128199865743,0
0.0013873161776498473,0
0.000903880878343671,0
0.3826952076888261,0
0.2193934403561742,0
0.05857708931862866,0
0.007909208403883775,0
0.024326922442242174,0
0.023838638386714683,0
0.009703916058986932,0
0.010915512586232318,0
0.030198488405817205,0
0.010208813861688327,0
0.16231559733546577,0
0.010805536808139362,0
0.0008594276159872337,0
0.0014531333241904517,1
0.09610567341192795,0
0.0009550460395677259,1
0.004969233365582282,1
0.0009032108783709145,1
0.23829894949871508,0
0.01548665678267557,0
0.17799112201972844,0
0.295297505103594,0
0.005784143443017017,1
0.11126505622950082,0
0.096456015058852,0
0.01074014220955952,0
0.07164912014292708,1
0.013165519325606584,0
0.009926302398589224,0
0.11671500913269833,0
0.0006563337328766017,1
0.02903241046285845,0
0.025261523263880453,0
0.012699747797502383,0
0.002312535073348562,0
0.24295330636502396,0
0.0838177209948735,1
0.38242019709870795,0
0.3322583577752784,0
0.004969222173270891,1
0.005396788865952412,0
0.14966878986645246,0
0.0009550499194431549,1
0.09168747300585847,0
0.00020431027533630576,1
0.016590444244329906,0
0.02149356799093585,0
0.0023326528675674304,0
0.13152807050653817,0
0.1215777786948955,1
0.0029244537423305035,0
0.012986729984988893,0
0.05888355384590962,0
0.0005070529723964373,1
0.008705581659957301,0
0.02105772464035093,0
0.19845930740116222,1
0.043959668603085165,0
0.04307624681834635,0
0.004904351364302332,0
0.017458427070971862,0
0.010771668000611802,0
0.0003926073216221381,0
0.004969233558845461,1
0.048556915667758244,0
0.009363070959154363,0
0.00490436516492446,0
0.0001654827543874461,1
0.07442796268666634,0
0.0007652370095084472,1
0.3825027531753121,0
0.0170108216316081,0
0.18287763281119102,0
0.004969234090344099,1
0.3821620725921398,0
0.07533118526985347,0
0.06723310754399087,0
0.026262157987743628,0
0.0101962120771647,0
0.0011054856265214073,1
0.11038741999299796,0
0.009993162403639469,0
0.2081693147377157,0
0.0010813312131487081,0
0.013271588280516389,0
0.01298672517883095,0
0.02053632181958346,0
0.00028160790509433684,1
0.14764740641407806,0
0.009328238477123147,0
0.0049692334818279985,1
0.0541906276594612,1
0.015448526035381889,0
0.01112242894479642,0
0.21850056967814477,0
0.04886716789700293,0
0.06094208836501772,0
0.0006765493143613475,0
0.0010110362535893293,0
0.38228458243436203,0
0.00031660838025270407,0
0.0010849184165420292,0
0.38223254359672465,0
0.03643678151697192,0
0.3742464117750317,0
0.004905858807860507,1
0.006438052458493978,0
0.006318053103949556,0
0.07949604639892849,0
0.05926070336737472,0
0.031017209597797028,0
0.026389757427389304,0
0.027434753869016143,0
0.13895253315641745,0
0.00022861648283986285,0
0.02746970903373764,0
0.0009032127293071669,1
0.00040165633461129724,0
0.004969227501033252,1
0.0004943134959955716,0
0.005880140418566443,0
0.09882270420726157,1
0.01019699852840307,0
0.20173446863672886,0
0.005724650264636263,0
0.010835317573482153,0
0.0010849184165420292,0
0.004904351364302332,1
0.20628385814176797,0
0.021711634092927617,0
0.0018765329615285148,1
0.3324713152416518,0
0.004672805871439124,0
0.38242019709870795,0
0.344933843638342,0
0.20149794301981097,0
0.0002693032601733625,1
0.00097269540919074,1
0.03070903992219901,0
0.015594184480889823,0
0.009392504606435849,0
0.013164357012625456,0
0.003455224314350705,0
0.29028109842357214,0
0.013210561412845283,0
0.04750714847614967,0
0.013108210242416119,0
0.0008594276159872337,0
0.001699006103398682,0
0.21166116368695062,0
0.06294707764404149,0
0.08633803467691874,0
0.027481515848803685,0
0.0049692341621549105,1
0.06479600255643296,1
0.013330344190580504,0
0.000371650393419758,0
0.025464286022908365,0
0.06257105258328066,0
0.0009550478392574551,1
0.2353650880762601,0
0.061265465010002816,0
0.0009032118013571559,1
0.08466930440360924,0
0.03621291650950267,0
0.012986729984988893,0
0.0312956944462258,0
0.1908052861921671,0
0.3567425535913434,0
0.009513486193224414,0
0.013559531860342243,0
0.012654123323733179,0
0.06599226467394671,0
0.000856828759448007,1
0.004510274193624378,0
0.014721436820524191,0
0.009769433575698682,0
0.000955050000988131,1
0.0008069953816643047,0
0.005302710737360411,0
0.10608729546367832,0
0.01214087196907807,0
0.09638951939787747,0
0.016640072423531903,0
0.027610294240576514,0
0.010816929549400582,0
0.004969222173270891,1
0.19922721576298993,1
0.025671124142586887,0
0.0007475672411511199,0
0.024977573335343506,0
0.0049692359206108825,0
0.015360972481952352,0
0.013004946928356194,0
0.07330189894971023,0
0.23108266970289518,0
0.014721436820524191,0
0.012017981533490547,0
0.15914420071924176,0
0.0366447292557974,0
0.012986729984988893,0
0.00496922178538044,0
0.00037896414457388224,0
0.2439065778691717,0
0.0003662739769839799,0
0.2294048573652915,0
0.009906164012162424,0
0.01298672517883095,0
0.07974354560743899,0
0.006166506422316116,0
0.028339125053403105,0
0.012073284659078554,0
0.011998101164784223,0
0.00577442220163301,0
0.00041317463839222345,1
0.0008594276159872337,0
0.0002652344669853504,0
0.0013425480961336963,0
0.0013934139702209893,0
0.012915149859077879,0
0.0740337474567015,0
0.0009550484203278241,1
0.4531791075870341,0
0.0008069953816643047,0
0.016804591688029204,0
0.004969236428742015,1
0.01076910356552465,0
0.009821229585182445,0
0.24421205421496495,0
0.0009550499194431549,1
0.010084728557992716,1
0.00044296370863175527,0
0.004969234869189926,1
0.0008621108128453889,0
0.10131109459974716,0
0.0049692334818279985,1
0.007371031240266529,0
0.004969234869189926,1
0.012986729984988893,0
0.013212828860617016,0
0.08663695177667859,0
0.026750213704975212,0
0.004969236819189765,0
0.06222391526926617,0
0.0011853578460655754,0
0.005861662698024707,0
0.004563865617947648,0
0.05675959779196601,0
0.0009550491334785304,1
0.01317079945912123,0
0.013162212883933384,0
0.004158863492614898,1
0.009438354120999306,0
0.004969234088036658,1
0.0012753279674034257,0
0.24403721211168838,0
0.031335139763625584,0
0.0006681341822018358,1
0.02114507082258645,0
0.1646457440574944,0
0.004969234403918684,1
0.01294697912386362,0
0.012986729984988893,0
0.11882740440332279,0
0.36792254945820463,0
0.05897182828605893,0
0.014720219021493602,0
0.01593043283737466,0
0.0041935847354538395,0
0.037709047186099756,0
0.015600175320703324,0
0.05926070336737472,0
0.015413531734526111,0
0.01076910356552465,0
0.0006209114172917506,0
0.00496923315768463,1
0.05930476356428302,0
0.0009550499194431549,1
0.037384508358014885,0
0.004969223143683164,1
0.0002371799664741343,0
0.01297440418818569,0
0.06289267263373405,0
0.010785367368099317,0
0.01950976937131743,0
0.0498737070145675,0
0.008396457697911091,0
0.13292091391795804,0
0.054290891807865206,0
0.010781272236276045,0
0.012834660054355285,0
0.09928977136578865,0
0.20671020897781678,0
0.010560999639693975,0
0.07151510616699368,0
0.004969234186775042,1
0.38259458900365,0
0.009885727579783883,0
0.02957297689874832,0
0.004904366132855974,0
0.2114360016928142,0
0.3767483785065225,0
0.0004352709782301421,0
0.01326580982014246,0
0.014578944796888552,0
0.05365906594142857,0
0.04983233646280424,0
0.009286075683133126,0
0.34831378532062124,0
0.00951363373995475,0
0.00030761408269210734,0
0.23108266970289518,0
0.2270539134517911,0
0.004230630999733026,0
0.004820387596792166,0
0.06331834122194697,0
0.030313107000582165,0
0.0008069953816643047,0
0.0008069953816643047,0
0.03397968415060749,0
0.3818373017969622,0
0.012986729984988893,0
0.36085677090247387,0
0.00039310918185911495,0
0.01888561197754385,0
0.0011065499947725134,1
0.004405517830865807,1
0.02875816018495311,0
0.0008885555802437664,1
0.06712690955884108,0
0.0005885803003753126,1
0.00016081644025016807,1
0.011971537019927779,0
0.011118199795273169,1
0.012986729984988893,0
0.009762288039900242,0
0.38242019709870795,0
0.00034641514794253304,1
0.2622993895438172,0
0.005380467591089874,0
0.02323982344499986,0
0.005714216846217823,0
0.009647082541872243,0
0.10391395992714193,0
0.0002640001910075481,0
0.021532027172577062,0
0.004904362293298734,1
0.2104906379680239,0
0.01084947208842499,0
0.024375402450962782,0
0.00034605203717381363,1
0.0009550489404615445,1
0.0009032103747949353,1
0.013212467515858391,0
0.0010260781488296937,1
0.34451332654878963,0
0.012429423959910807,0
0.24421205421496495,0
0.14701741694327922,0
0.096372026340367,0
0.3654338648882085,0
0.0069483899505385594,0
0.07406842199865914,0
0.008224301977165456,0
0.0215446057400556,0
0.2280218834065923,0
0.0313910511821937,0
0.3567425535913434,0
0.05609284088824498,0
0.10898112227589811,0
0.004969234352338466,1
0.004874869314854691,1
0.0769024028168372,0
0.006256922435954899,0
0.0010813312131487081,0
0.0008568299643145419,1
0.012627987225837432,0
0.04649820988694418,0
0.0008069953816643047,0
0.11567958238549346,0
0.1675151590606732,0
0.015413531734526111,0
0.004969234090344099,1
0.09263336016245784,1
0.0008568283117943169,1
0.08616228511685392,1
0.20163652144076247,0
0.0003926073216221381,0
0.24403721211168838,0
0.01319414430682874,0
0.028085950749815444,0
0.012986729984988893,0
0.00036454887590677974,1
0.016711987893741998,0
0.004969237497259401,1
0.38331290926500694,0
0.0054389499589572,1
0.21574667291089714,0
0.02833754236306649,0
0.004904351342503445,1
0.013108302851509905,0
0.009523862373252518,0
0.009785645709851243,0
0.0004946857781535352,1
0.03655590951686755,0
0.0011732878495731886,0
0.019996301956690634,0
0.08461344470852686,0
0.004969237578727236,0
0.3571561864724464,0
0.000747565397535669,0
0.004604655077228327,0
0.21302431100093472,0
0.24895244017266657,0
0.06419227663189261,0
0.09375087488431844,0
0.0212512108510535,0
0.013427395155484759,0
0.13569036270927434,0
0.38242019709870795,0
0.010307402609687964,0
0.0010613758501529262,0
0.019058983964475647,0
0.009607305511813484,0
0.017408674357984846,0
0.20163650966879224,1
0.06008239399477532,0
0.013209475467515296,0
0.008866123545506113,0
0.014660556055401293,0
0.0003493791964702174,1
0.01753739917214382,0
0.012995592433117624,0
0.007797002700685627,0
0.012986785924062548,0
0.10575361449032258,0
0.0003384042019258282,1
0.000614334059165792,1
0.0009550499194431549,1
0.004969234958059974,1
0.0011386531254356307,0
0.00043999970166473895,0
0.004904362529619418,1
0.07456639398651076,0
0.36751759427614034,0
0.00016596808455759455,1
0.0003338314341217507,1
0.00046456685791018443,0
0.005784143964875211,1
0.00015332495389403612,0
0.013385058322623355,0
0.3696677536608477,0
0.37800141598311804,0
0.018237877135111647,0
0.0008621108128453889,0
0.011978438964180963,0
0.09131524164213672,0
0.04303721978481896,0
0.015705461606923973,0
0.004874878406068969,0
0.14758216021595746,0
0.22493894903820907,0
0.00965067497792755,1
0.014474413388903245,0
0.008420332663585625,0
0.06008239399477532,0
0.012134288439724758,0
0.0011711011333987316,0
0.234297350990713,0
0.20117106282878358,0
0.0002888194499705329,1
0.07944460397076299,0
0.0009550492362200134,1
0.0009032136454872434,1
0.2291755716301073,0
0.12480371205465988,0
0.22491340902012744,0
0.2014876785742404,0
0.004904363883139409,0
0.01298672517883095,0
0.030631959717901,0
0.0009550498428436352,1
0.004969238332295983,0
0.01968983647343382,0
0.013577919080312514,0
0.030877657038874445,0
0.005506900702451592,0
0.005101873635731532,0
0.011974273153707896,0
0.05771502645345243,0
0.030915231070714984,0
0.0011106299299044847,0
0.0009550469779809504,1
0.22534831681212592,0
0.11076053929786495,0
0.23033584501187793,0
0.052809907959213025,0
0.38540595838890235,0
0.008643351143953943,0
0.007250599062125343,0
0.010750101159073957,0
0.004969235223283855,1
0.004969231651610736,1
0.1032350350641528,0
0.013198916129889741,0
0.1580012287032512,0
0.009695050120244846,0
0.22130626064592232,0
0.09892668448464603,0
0.0049692341621549105,1
0.00016498034004937124,1
0.005745610602039094,1
0.013164064614841773,0
0.001238159955643402,0
0.2191187341858145,0
0.003457565330110322,0
0.3889107370594697,0
0.44903350103132644,0
0.18547327795489776,0
0.0010704169715156165,0
0.13968538793994026,1
0.00720670126755843,0
0.11752601272341946,0
0.14316311485099786,0
0.01001779523817821,0
0.013210485120390884,0
0.012667469243748373,0
0.010741380741499447,0
0.015481738545924946,0
0.00027048094717685504,1
0.0049692359206108825,0
0.009703916058986932,0
0.00018576756726759578,1
0.001803282437375986,0
0.010185439014803264,0
0.010743302249534348,0
0.16347316551961338,1
0.004623707007712255,0
0.005705035397339131,0
0.006122332362666765,0
0.17669189763694582,0
0.019836302070451426,0
0.0051640909463627534,0
0.0093492566447549,0
0.01013599871322832,0
0.0011691408524481675,0
0.0003184715448364888,0
0.06105013691695418,0
0.011181018060278635,0
0.01298672517883095,0
0.3699367452895178,0
0.018218921976322088,0
0.007797000026330841,0
0.0801119430888789,1
0.027178945838262362,0
0.07283787188990372,0
0.013536538474087723,0
0.07864438543985114,0
0.026214400820648732,1
0.18686163645469622,0
0.036108077338845544,1
0.01030248186493724,0
0.24403721211168838,0
0.004969234751174343,1
0.010650750368608748,0
0.007733919934153222,0
0.38259458900365,0
0.004969223143683164,0
0.0099636499407062,0
0.0004909246835095723,0
0.00028196107241126856,0
0.35269111074545445,0
0.0029739739765581048,0
0.012986729984988893,0
0.012986782659747103,0
0.028369723277891844,0
0.0648211385898043,0
0.06229699259728594,0
0.0009202580519361632,1
0.34109768255614376,0
0.013210485120390884,0
0.004969234751174343,1
0.023903010576243867,0
0.008077375221085313,0
0.043519711259824255,0
0.008131318636538874,0
0.0014664039561076965,0
0.04639116892223919,0
