reconstruction_error,true_class,predict_softmax
0.07413625348717794,0,0
0.0008568313442583944,1,1
0.04659742948093707,0,0
0.0008568683147880358,1,1
0.17972195218506162,0,0
0.09851775991950956,0,0
0.012283279508399178,1,1
0.20821324064843874,1,1
0.04688293068498749,0,0
0.00027586488633891634,1,1
0.046624959977143186,0,0
0.039713338121224476,0,0
0.01501114074534872,0,0
0.0008569281191454107,1,1
0.04910312939763831,0,0
0.13966686182711846,0,0
0.0008568336452566077,1,1
0.0001858484626298733,1,1
0.025978496312975764,0,0
0.010805535211242112,0,0
0.06410490069743575,1,1
0.09904709826807676,0,0
0.0008568292765083989,1,1
0.006306454162957689,0,0
0.01753567657383759,1,1
0.0008568305517837964,1,1
0.010816801020547924,1,1
0.0041935778266351835,1,1
0.00018351725500833597,1,1
0.20035142333850506,1,1
0.05692039629207883,0,0
0.0107413797616701,0,0
0.0001638455636714627,1,1
0.0005995909380385305,1,1
0.00085682911384048,1,1
0.0008149181814822272,1,1
0.010484509074546955,1,1
0.0001473907034938601,1,1
0.0008568317574674413,1,1
0.012263323382024688,0,0
0.0016129397458560554,1,1
0.08191197947345004,1,1
0.07746004247523937,0,0
0.08118855753863416,0,0
0.032890308704962734,0,0
0.04883356260853629,0,0
0.048409182823644294,0,0
0.0008568283071375016,1,1
0.00085683095296752,1,1
0.000856832044080731,1,1
0.0008568335225431168,1,1
0.0008568327195433412,1,1
0.04830449063330398,0,0
0.0008568278286093864,1,1
0.009136891402593836,0,0
0.0006018360513560115,1,1
0.0003509955597202844,1,1
0.05014491344753689,0,0
0.045741308296616316,1,0
0.0003344352075570959,1,1
0.0005307145880259594,1,1
0.031088720269563674,0,0
0.11551458227035916,0,0
0.0002541718455452904,1,1
0.0009550493251406835,1,1
0.0008568291651939087,1,1
0.009553569065727047,1,1
0.0008568442716561202,1,1
0.0008568319459993344,1,1
0.012196266950714381,0,0
0.0009550491680394732,1,1
0.09418890969357467,0,0
0.000856957615841221,1,1
0.10881747676523537,1,1
0.0001675985683897192,1,1
0.03133949093910201,0,0
0.08111556653986401,0,0
0.04610929271833581,0,0
0.09354006753611845,0,0
0.07894371712809065,0,0
0.010856491490665096,0,0
0.031084988293023953,0,0
0.00025083727476274984,1,1
0.04548313081614194,0,0
0.000448806678087154,1,1
0.10590146086010586,0,0
0.00224983378502713,1,1
0.00019299832514824966,1,1
0.022484369974444713,0,0
0.0008568334692675565,1,1
0.12323492556581828,0,0
0.062144800774962344,0,0
0.00019930130131951424,1,1
0.0008568415958436603,1,1
0.09150294930465809,0,0
0.09712427302563638,0,0
0.0008568324763809939,1,1
0.03036443887302728,1,1
0.0013618692902708787,1,0
0.007953454148421973,1,1
0.0009550499194431549,1,1
0.00018800076827941176,1,1
0.012429729994534353,0,0
0.03833474309850085,0,0
0.024144172453877098,0,0
0.0008568298188182139,1,1
0.06638394865572966,0,0
0.21746159155366468,0,0
0.0679265289091752,0,0
0.00038912882139587496,1,1
0.02631444842239606,0,0
0.012109525625756887,0,0
0.0008568409237510519,1,1
0.10191855689794671,0,0
0.00013328020114599878,1,1
0.0008568289459762591,1,1
0.04595139429873721,0,0
0.0008568307020923228,1,1
0.013929300831736364,0,0
0.0018585918107347674,1,1
0.017776760905390872,0,0
0.07302809881174673,0,0
0.08464959519352723,0,0
0.007139808069568155,1,1
0.03978073011199686,0,0
0.013132873121606015,0,0
0.04775318401900908,0,0
0.0008568299681029844,1,1
0.029543438578120963,0,0
0.0243028807598285,0,0
0.04672907007921238,0,0
0.0008568301048334369,1,1
0.0008568989721274693,1,1
0.08408532819145,0,0
0.005574888376932853,1,1
0.04875179551921327,0,0
0.0008568305713384368,1,1
0.011414538785262406,1,1
0.012507525950802192,0,0
0.0025277483223325454,1,1
0.0001910171765650521,1,1
0.04909162944411117,0,0
0.04611555577905745,0,0
0.0008568318428688319,1,1
0.38280410746915894,0,0
0.0008568287202384675,1,1
0.0008573131446676375,1,1
0.05791501320196148,0,0
0.0008568295518616233,1,1
0.04128762073347306,0,0
0.013212211181031568,0,0
0.00017031737403361088,1,1
0.04695320186084076,0,0
0.010133719431959263,1,1
0.02601101489216071,0,0
0.045542696310175795,0,0
0.0008568298166244385,1,1
0.09523475562736794,0,0
0.009950766807049394,0,0
0.0001656185738697712,1,1
0.0008568366876258011,1,1
0.0008568305664005433,1,1
0.0008568299542409214,1,1
0.000856831571973639,1,1
0.0009550486911539309,1,1
0.046112351117824524,0,0
0.04783952100043165,0,0
0.010722864491016094,0,0
0.0005056746335196382,1,1
0.0008568302667126249,1,1
0.04597394010015944,0,0
0.0006229690663465135,1,1
0.06693125565540775,0,0
0.04619389156225853,0,0
0.0008568937873527388,1,1
0.05996690427138878,0,0
0.000856830840361931,1,1
0.0007498026929254004,1,1
0.004890210630361635,1,1
0.002595600253719002,1,1
0.05957911454597695,0,0
0.0008568314056372661,1,1
0.38375732426515097,0,0
0.0002993416600274095,1,1
0.0004993345015889887,1,1
0.0013856239256869725,1,1
0.047099960527886016,0,0
0.0003785064099754384,1,1
0.15583352940821615,1,1
0.008233741341567243,1,1
0.0008568284002810739,1,1
0.04608392558522572,0,0
0.006231565152597519,1,1
0.047968717863313116,0,0
0.11337218632714109,1,1
0.010777188066365784,0,0
0.010830670048088551,0,0
0.027120855967845754,1,1
0.0006947789504389921,1,1
0.00905068600552478,0,0
0.013148896455690257,0,0
0.03411603369329316,0,0
0.004185844931646527,1,1
0.010823450611935967,0,0
0.11693508497373752,0,0
0.07981936387904126,0,0
0.038561703553619826,0,0
0.000888544596418716,1,1
0.3619797120217384,0,0
0.0008568301413468456,1,1
0.0004984982504601075,1,1
0.04568587279403846,0,0
0.0009032125230944963,1,1
0.04923302213746337,0,0
0.012495211933548125,0,0
0.16973497903505047,0,0
0.000856830568012354,1,1
0.02080251416308313,1,1
0.11870496536543032,0,0
0.11783137391021244,0,0
0.0009996932896750791,0,0
0.0010266480497500726,1,1
0.0009032136454872434,1,1
0.13771644583511922,0,0
0.04787156736393325,0,0
0.07318659024793318,0,0
0.14671171041618897,0,0
0.0008568307630905518,1,1
0.04996813872750938,0,0
0.000856830020598998,1,1
0.0107413797616701,0,0
0.0009550492362200134,1,1
0.0008568321946142609,1,1
0.030940724874836553,0,0
0.0010300400250591315,1,1
0.06372189752084187,1,1
0.01072156056650467,0,0
0.1397404503401738,0,0
0.047999582092035926,0,0
0.0008568302528064224,1,1
0.0003530075081672077,1,1
0.3825027531753121,0,0
0.000856833879926047,1,1
0.05738889348438465,0,0
0.09767619553887705,0,0
0.04740726706384649,0,0
0.44994112365062766,0,0
0.04596946874559971,0,0
0.013127943188013523,0,0
0.012001085095237889,0,0
0.09605947071912423,0,0
0.010907369412405924,0,0
0.00016731584250794115,1,1
0.023866321600541886,0,0
0.00990832616199169,0,0
0.005714799532550975,1,0
0.010725573332556321,0,0
0.011243363803048575,1,1
0.04564757390942664,0,0
0.0008573078086476361,1,1
0.0592044822826594,0,0
0.04899629131812295,0,0
0.04600863055288738,0,0
0.013548604462919674,0,0
0.000856828895542322,1,1
0.19574247165283543,0,0
0.0008568296886752337,1,1
0.00013972988954701204,1,1
0.38513722429076874,0,0
0.045869274037366535,0,0
0.09471366818268265,0,0
0.0461804118806028,0,0
0.000731224195285375,1,1
0.031462417218280685,0,0
0.0008570212805687226,1,1
0.0009202574952925348,1,1
0.12347073934699682,0,0
0.1127269707900396,0,0
0.0945740157542089,0,0
0.38662501060994114,0,0
0.0008568299695996053,1,1
0.0002572796741867347,0,0
0.03612835718074785,0,0
0.010737160566660207,0,0
0.04560066781891133,0,0
0.0008568315212345878,1,1
0.0007668016405033548,1,1
0.000290105632178506,1,1
0.0008568301973837177,1,1
0.04616882991755694,0,0
0.0008568304808482191,1,1
0.011430472404769666,0,0
0.0008568302461263049,1,1
0.0008568314696008652,1,1
0.0005953691223361614,1,1
0.0008568302808694058,1,1
0.04544786384654494,0,0
0.0008595549402706785,1,1
0.0008568314417784722,1,1
0.020717676381545532,0,0
0.058969896195592335,0,0
0.0005791433286599319,1,1
0.13935542829662015,0,0
0.04058372572016489,0,0
0.0008568318836693513,1,1
0.06864412693592059,0,0
0.0008568274621085201,1,1
0.12532860815585511,0,0
0.04791538057884496,0,0
0.03141213183493618,0,0
0.01072403822900437,0,0
0.03323369930796942,0,0
0.08288730430472716,0,0
0.0008568360042664234,1,1
0.0008592370349536086,1,1
0.0008592396276786733,1,1
0.38280410746915894,0,0
0.018690650893696082,0,0
0.000856828128617245,1,1
0.06579557357270548,0,0
0.0003055588372297497,1,1
0.00451935599308175,1,1
0.010695607160488299,0,0
0.012986782659747103,0,0
0.11467843424245197,0,0
0.09273002035157508,0,0
0.11684564078538015,0,0
0.0015492115329264124,1,1
0.0013398192596655591,1,1
0.030078438114779442,0,0
0.00026555692725436266,1,1
0.08071841246989449,0,0
0.0003607618085083835,1,1
0.02688472563271964,1,1
0.09539721881109518,0,0
0.010857362720031172,0,0
0.00015257109758593624,1,1
0.04194448923358056,0,0
0.05365912460979482,1,1
0.12960406311131725,0,0
0.0008568303192279981,1,1
0.07733360087438357,0,0
0.0008568308479201221,1,1
0.009369246703462657,0,0
0.01188866682621304,1,1
0.03132005069166604,0,0
0.0008056922710215699,1,1
0.08047061284733334,0,0
0.000856908104733163,1,1
0.000856833727735227,1,1
0.11249019720537329,0,0
0.010846908664858119,0,0
0.0001857410807061343,1,1
0.0008568358814221827,1,1
0.11694338162313249,0,0
0.0009032128445031585,1,1
0.04602928628034048,0,0
0.0008568293121510902,1,1
0.0006959308247386386,1,1
0.38223254359672465,0,0
0.0001538331047395827,1,1
0.0008568292960765142,1,1
0.005028649215241801,1,1
0.04672997896466462,0,0
0.09647090238672094,0,0
0.00015387052423146885,1,1
0.0008592684991200714,1,1
0.021568462333009984,0,0
0.000617783056425896,1,1
0.0007423523032244522,1,1
0.0009081234875753642,1,1
0.00018680518062926286,1,1
0.09543320195735756,0,0
0.045840773391775134,0,0
0.04495129156657483,0,0
0.009007452597822334,0,0
0.17971426662305323,0,0
0.0008568711031795729,1,1
0.0008568285701002309,1,1
0.0984063900641242,0,0
0.06037320746486335,0,0
0.11300683984723876,0,0
0.0008568779209432532,1,1
0.0008568307485104619,1,1
0.009955747682947677,0,0
0.0008568302648620692,1,1
0.0960016301880077,0,0
0.0005162691562206028,1,1
0.04868811869908107,0,0
0.00047118734393528073,1,1
0.11019494663386964,0,0
0.05933827899276532,0,0
0.011311328988048984,1,1
0.010727213675889018,0,0
0.0009550468319435691,1,1
0.0060596476060863465,1,0
0.000955050000988131,1,1
0.012986782659747103,0,0
0.016418102093565274,1,1
0.0648189959751924,1,1
0.00034898408163146026,1,1
0.07555888720342131,0,0
0.0008494172582655994,1,1
0.1113790746441343,0,0
0.0008568342579067925,1,1
0.11563527297445539,0,0
0.0003061375276202077,1,1
0.000127651265421783,1,1
0.012667366980755618,1,1
0.04668670685960955,0,0
0.010731810252760982,0,0
0.0008569527397763889,1,1
0.0008568295116284872,1,1
0.0008568400225124838,1,1
0.11098404637729818,0,0
0.026116774356826168,0,0
0.026435537884349186,0,0
0.0006221438046564127,1,1
0.0008568528145888158,1,1
0.0008568294372901812,1,1
0.0008568383772785873,1,1
0.04932519992887305,0,0
0.0002543293416908899,1,1
0.00028562163224398325,1,1
0.0008149168667735511,1,1
0.046820505861849875,0,0
0.04720273208656736,0,0
0.0008568293309994244,1,1
0.047688083995832596,0,0
0.012986782659747103,0,0
0.0008568288011900855,1,1
0.0008568927923691796,1,1
0.11536021859315149,0,0
0.09558256038656006,0,0
0.04501812192647055,0,0
0.06147905597854193,1,1
0.0005595456919227772,1,1
0.011002703753449862,0,0
0.000955050000988131,1,1
0.04454989976520374,0,0
0.010783597442967039,0,0
0.044981592021094606,0,0
0.0008568309841211681,1,1
0.06642384700097667,0,0
0.08737383596685047,0,0
0.026172478349609896,0,0
0.0008568277594843327,1,1
0.14423069600767904,0,0
0.025100948811546932,0,0
0.00022353164331864882,1,1
0.00023506005038153465,1,1
0.0009032125983372117,1,1
0.047186630420219866,0,0
0.0008700038062665239,1,1
0.0008568285637087021,1,1
0.0008592382679055269,1,1
0.0002713171351138332,1,1
0.31884759376325034,0,0
0.00046995978365638945,1,1
0.0008568300357439558,1,1
0.000856831792507742,1,1
0.18302065328073688,0,0
0.04535805780616098,0,0
0.0008568294872861086,1,1
0.0002615814811091839,1,1
0.0010590377052012248,1,1
0.0008568293426023095,1,1
0.0008568354966763038,1,1
0.0444361924573072,0,0
0.02904066847150003,0,0
0.0003569916249879516,1,1
0.04702774653184184,0,0
0.01206459599339636,0,0
0.0998431424246456,0,0
0.0008569608130752207,1,1
0.0015492045072136847,1,1
0.0009032118957445832,1,1
0.000856831208125502,1,1
0.198492736121597,1,1
0.012055996321853875,0,0
0.0005244497432465447,1,1
0.08077335545331248,0,0
0.0002343503744619448,1,1
0.00016987601407781125,1,1
0.000736922813089748,1,1
0.010842297510964357,0,0
0.06652545300921828,0,0
0.07482635724990151,0,0
0.04529029774849919,0,0
0.02472605907334577,0,0
0.07639555407544113,0,0
0.1453140295232256,0,0
0.00035384049828185844,1,1
0.010731386146911966,0,0
0.04784511623337131,0,0
0.0107574188592696,0,0
0.0008568321121321772,1,1
0.00015955746047036537,1,1
0.0005076024653135139,1,1
0.33351303338939503,0,0
0.11005007508593104,0,0
0.11098404637729818,0,0
0.1140329582889205,0,0
0.14257080721899684,0,0
0.045609565150186,0,0
0.0009550461307979201,1,1
0.024443909054621692,0,0
0.032912934875596746,0,0
0.005508887387318578,1,1
0.04701013097041171,0,0
0.0004436812958535567,1,1
0.01075023609234494,0,1
0.20918308087489487,1,1
0.04853483833375661,0,0
0.20066409119567108,1,1
0.383604236728793,0,0
0.0008568320315634847,1,1
0.00022019258057629442,1,1
0.0009550476412406154,1,1
0.045170910102175964,0,0
0.0008568312069813578,1,1
0.0008568695005992583,1,1
0.13121371889132466,0,0
0.00012574310881604007,1,1
0.046346574825039885,0,0
0.000955050000988131,1,1
0.025493599295027675,0,0
0.0012120604495773275,1,1
0.010432524416931923,1,1
0.0008568293532862239,1,1
0.04678151616910199,0,0
0.0008568385691309269,1,1
0.0008621108128453889,0,0
0.08313570085869747,0,0
0.0349659729696188,0,0
0.0008568661588078532,1,1
0.0008568293916477206,1,1
0.009553953911229571,1,1
0.02845507455250112,1,1
0.048015646958252674,0,0
0.0010590377052012248,1,1
0.0008568309689488104,1,1
0.0008568280902668795,1,1
0.04802477139755286,0,0
0.06468056892682793,0,0
0.0008568413819383228,1,1
0.01194879755404105,0,0
0.3857905748106176,0,0
0.014285490360673265,0,0
0.11359867247049867,0,0
0.0107413797616701,0,0
0.06410177282314686,1,1
0.04628149588305802,0,0
0.0002519935591733218,0,0
0.07175048756124851,0,0
0.00036193320686163464,1,1
0.04667594134382964,0,0
0.09775808916598921,1,1
0.01085429181666132,0,0
0.0008115946109861661,1,1
0.06154664599475666,0,0
0.0005429684111264065,1,1
0.08472587427476067,0,0
0.02923028485176174,0,0
0.010857358131622028,0,0
0.0008576088522811549,1,1
0.00018568109059046486,1,1
0.0007496592423383894,1,1
0.024904965694568085,1,1
0.0008568305022774002,1,1
0.010689433080252891,0,0
0.19966751498796542,1,1
0.09206769372291508,0,0
0.11425423354884966,0,0
0.0008568300084785377,1,1
0.0008568287448761921,1,1
0.08234249023313947,0,0
0.08322084826634123,0,0
0.025059852267529475,0,0
0.0957140808984322,0,0
0.0026875299993713575,1,1
0.01079494940461572,0,0
0.018411502844131927,1,1
0.08906047298883399,0,0
0.012057957768390637,0,0
0.0003733922501206246,1,1
0.02547762615680032,0,0
0.12690532550186856,0,0
0.0008568316120605395,1,1
0.049069856609367045,0,0
0.0002636061122226418,1,1
0.0006844513722823233,1,1
0.013466248966505725,0,0
0.0008568285752888622,1,1
0.000856830689521741,1,1
0.00020793678094762548,1,1
0.1350401583185753,0,0
0.0008187142274052158,1,1
0.01099626653361027,0,0
0.00022468430422460913,1,1
0.041546516645555705,0,0
0.0010147974855147723,0,0
0.09381956254792342,0,0
0.00040318163096010005,1,1
0.04768285185729795,0,0
0.0002674620216558227,1,1
0.27927323095004214,0,0
0.0005477386897420087,1,1
0.0008568298508116015,1,1
0.05027255325868963,0,0
0.047068521464722,0,0
0.13180321516870844,0,0
0.03150149154756625,0,0
0.012616784691270476,0,1
0.009553424128226492,1,1
0.0008568574725729599,1,1
0.000856830511944979,1,1
0.3826952076888261,0,0
0.0008568328942236652,1,1
0.000856871542533338,1,1
0.000903212715134933,1,1
0.0008568295030702562,1,1
0.08197759000058688,0,0
0.0008568574085354519,1,1
0.000856827745484249,1,1
0.11798607188097796,0,0
0.04678151616910199,0,0
0.010734761829290453,0,0
0.0007686899451804811,1,1
0.04605845010860041,0,0
0.32700292001458886,0,0
0.0008568578907308293,1,1
0.0008568371042364608,1,1
0.0008568575590258976,1,1
0.04840667585671694,0,0
0.3618646999028977,0,0
0.03894499321949944,0,0
0.0004603100005256656,1,1
0.07532190121420862,0,0
0.0959101848032358,0,0
0.0008568724831657164,1,1
0.08866371343537455,1,1
0.0008568278934536632,1,1
0.09593127917565182,0,0
0.09568669875151332,0,0
0.0315172903445218,0,0
0.0008568305875858912,1,1
0.026654546968313188,0,0
0.030465023421764575,1,1
0.000856829596644161,1,1
0.04587548573976357,0,0
0.00038543893165458724,1,1
0.0008568289971769599,1,1
0.07318470863745798,0,0
0.03577743881112178,0,0
0.0008568914434423815,1,1
0.008000225608200984,1,1
0.04660041759960235,0,0
0.046415685724716826,1,1
0.07951880775683706,0,0
0.0008568440194010234,1,1
0.061191729319296374,0,0
0.014024067345311546,0,0
0.02444137504481012,0,0
0.04814986485594651,0,0
0.07801584192570589,0,0
0.0983116234065089,0,0
0.000856830607084839,1,1
0.0008568338226207186,1,1
0.0009202561447426257,1,1
0.000856828637044503,1,1
0.012404360068185388,0,0
0.0008568291626468908,1,1
0.000856828344579408,1,1
0.0008568309480379637,1,1
0.0008568277872361629,1,1
0.03073574900061752,0,0
0.0008568283853523057,1,1
0.0868938200264518,0,0
0.001968655665958218,1,1
0.001035741928204512,1,1
0.10009766740632751,0,0
0.04659814926430651,0,0
0.06448925860214304,0,0
0.00027245413528368366,1,1
0.0008568485217619226,1,1
0.08392008422532068,0,0
0.0002017703155951256,1,1
0.046282730392995235,0,0
0.025170630004287552,0,0
0.0015492045072136847,1,1
0.03019509036886578,0,0
0.2091592127241262,1,1
0.0029988848201128447,1,1
0.0007811365920675707,0,0
0.00037266722403482463,1,1
0.000955050000988131,1,1
0.19808691919803662,0,0
0.0008570892256213382,1,1
0.11179197959456103,0,0
0.0008568306941308478,1,1
0.0007686882265551421,1,1
0.026754981328299787,0,0
0.010734761829290453,0,0
0.06798690200213475,1,1
0.0011888180726810098,0,0
0.0008568778456909777,1,1
0.0002371864536491077,1,1
0.0008568285672847738,1,1
0.012986782659747103,0,0
0.21139488470327997,1,1
0.000856829375156341,1,1
0.0009579768629129981,1,1
0.048415854447340166,0,0
0.03300527111355458,0,0
0.044881661663377086,0,0
0.006012711382279495,0,0
0.04754719052780581,0,0
0.06429848304620774,0,0
0.010834844514647642,0,0
0.048272576370012484,0,0
0.00022615528528924106,1,1
0.024500604775634253,0,0
0.0003841952752901432,1,1
0.08393003620018442,0,0
0.10647264131698264,0,0
0.012035835294788388,1,1
0.11626516969734602,0,0
0.000856829816469266,1,1
0.03736612900876323,0,0
0.0004282109975075796,1,1
0.0004628715975019915,1,1
0.0006932191861613811,1,1
0.09298802022154566,0,0
0.12184449625878467,0,0
0.010810048425835909,0,0
0.13026415979645511,0,0
0.0009726955226623869,1,1
0.0008568300932862814,1,1
0.033970621470355976,0,0
0.0005320315885003725,1,1
0.0008568288721284885,1,1
0.047118854614888586,0,0
0.000856889084981842,1,1
0.14169248911871,0,0
0.0008568329002805073,1,1
0.08204508431467702,0,0
0.0008568284424887465,1,1
0.00017819342192219517,1,1
0.04579446405871015,1,1
0.13688353410876586,0,0
0.015731165722832948,0,0
0.0008568408132590033,1,1
0.013386374213959192,0,0
0.0008568464634620238,1,1
0.1208246374788604,0,0
0.03896129341196621,1,1
0.0008568298329233839,1,1
0.0010010073882564291,1,1
0.0009032133831261632,1,1
0.000920258554611148,1,1
0.0008569577518114177,1,1
0.0001858484133012902,1,1
0.00014441745950056537,1,1
0.033982203585404054,0,0
0.0008578135905728086,1,1
0.02456641516897786,0,0
0.04535046643972636,0,0
0.010776240778268324,0,0
0.0008568308551197047,1,1
0.05348544190877276,1,1
0.048968354891460855,0,0
0.01073987276253199,0,0
0.045572700301375356,0,0
0.05874657296860643,0,0
0.0009550490796564327,1,1
0.04484674199196971,0,0
0.01146710177712415,0,0
0.04671955413163557,0,0
0.04729244061281255,0,0
0.06207669599829844,0,0
0.06615820339083962,0,0
0.0003748685548153418,1,1
0.00027841448775156575,1,1
0.0001675917679337722,1,1
0.049853270830610266,0,0
0.04469732387362794,0,0
0.0008568292636649447,1,1
0.0009202580167356742,1,1
0.047116332948160894,0,0
0.0008568371650080295,1,1
0.00015938409515788403,1,1
0.0006177801452344479,1,1
0.0008592375249244096,1,1
0.0002661319016383177,1,1
0.0008568291931921191,1,1
0.00015784827077807814,1,1
0.01073825455307843,0,0
0.0008568284445458745,1,1
0.00037310651451398437,1,1
0.0061734997838086125,0,0
0.09543320195735756,0,0
0.0008568284284156405,1,1
0.0008568301714773631,1,1
0.09208249048832622,1,1
0.0008568318537321138,1,1
0.0008568301033564045,1,1
0.04569582807609446,1,1
0.0107574188592696,0,0
0.034776708200583546,0,0
0.03288530660415712,0,0
0.04490701144409781,0,0
0.0006455313860506326,1,1
0.04688027100146729,0,0
0.00015525952321370572,1,1
0.0008885349619479386,1,1
0.013109558225483695,0,0
0.0010590377052012248,1,1
0.0008568306333619914,1,1
0.046336708956695505,0,0
0.0008568741585671046,1,1
0.01298672517883095,0,0
0.019217292855618653,0,0
0.0009535725586928542,1,1
0.019806070638317033,0,0
0.0004139686619605084,1,1
0.048526273565625354,0,0
0.0008568420693074914,1,1
0.010805535211242112,0,0
0.00032389792780115027,1,1
0.0008568294421280476,1,1
0.000856829103502602,1,1
0.0008568435539111221,1,1
0.000955050000988131,1,1
0.0008568285893406154,1,1
0.00015383460390579616,1,1
0.0008568282918588595,1,1
0.0008568278807700421,1,1
0.2648179878288268,0,0
0.09855573853898465,0,0
0.1257860271784728,0,0
0.0478195536046977,0,0
0.38223254359672465,0,0
0.02525681040837031,1,1
0.07648921805499334,0,0
0.0008592383996865674,1,1
0.04830449063330398,0,0
0.0008568310651735708,1,1
0.0008568283793353576,1,1
0.38513722429076874,0,0
0.0008568298555405736,1,1
0.0009032137756192791,1,1
0.0008568306259547802,1,1
0.0008568600097807953,1,1
0.000313215336345398,1,1
0.08547615848025868,0,0
0.0003558461476079352,1,1
0.0059490729949403,0,0
0.01298672517883095,0,0
0.061857193387853775,0,0
0.0015492045072136847,1,1
0.0473302934729065,0,0
0.0008885380675732853,1,1
0.010004987440773917,0,0
0.0008568731932526474,1,1
0.0008568295603121801,1,1
0.012217524174809959,0,0
0.02525113849981026,0,0
0.0008088296118290919,1,1
0.10240789350086571,0,0
0.046537476372837054,0,0
0.0806726684208129,0,0
0.0008568322884093414,1,1
0.00014085442521030738,1,1
0.08266204359494281,0,0
0.0008568302880732042,1,1
0.07485373824603007,0,0
0.04548227341153935,0,0
0.010733128117350594,0,0
0.046515895715895296,0,0
0.07797052216330787,0,0
0.0008568361639981356,1,1
0.002864053410692902,1,1
0.0003337815803787376,1,1
0.08179006873242103,0,0
0.1151579104718372,0,0
0.13162413094900563,0,0
0.00085682949670135,1,1
0.010857358131622028,0,0
0.10125127353192266,0,0
0.04819228273108077,0,0
0.0008568301676380698,1,1
0.0002402821478930767,1,1
0.12059652152207925,0,0
0.0008568304153714794,1,1
0.0008569223202336238,1,1
0.000856829405551035,1,1
0.06459539325132724,0,0
0.0008568301014679228,1,1
0.13039765868326542,0,0
0.20015254430493873,1,1
0.00018436092576303473,1,1
0.00894595653102565,0,0
0.062198677253118756,0,0
0.0009202589107542931,1,1
0.00037624440987192023,1,1
0.0008568291816728682,1,1
0.0008568314429383874,1,1
0.049256254539044385,0,0
0.0008568323359697531,1,1
0.012631687530164158,0,0
0.0008568281418900765,1,1
0.026829688000336378,0,0
0.0008568279160204288,1,1
0.0007118262032744837,0,0
0.04806473971447891,0,0
0.04757324772904772,0,0
0.010824044925844606,0,0
0.046897792741688885,0,0
0.0008568326507308595,1,1
0.00027860102621383526,0,1
0.0009552042385119667,1,1
0.0010590377052012248,1,1
0.010753706171758675,0,0
0.025192014514368314,0,0
0.010774532625513162,0,0
0.0008568410320159385,1,1
0.04071131198457795,0,0
0.010793535064140752,0,0
0.00016407981172640324,1,1
0.04052100390988473,0,0
0.0008568283199367445,1,1
0.032402961962750526,0,0
0.0218306348924774,0,0
0.04697690168367814,0,0
0.0009550476412406154,1,1
0.0008573122815499098,1,1
0.0741861939565344,0,0
0.0008568310239367437,1,1
0.0008568314846849063,1,1
0.047321910531387505,0,0
0.012393345489386998,0,0
0.0005284396962019845,1,1
0.0002370666756613922,1,1
0.2329545433414405,1,1
0.0008568287645381087,1,1
0.09712427302563638,0,0
0.0441705886003104,0,0
0.01320174195217742,1,0
0.04042012172445001,0,0
0.0008568295750197751,1,1
0.0008568286644354197,1,1
0.00033378141935532483,1,1
0.0008568297010735495,1,1
0.03126342216037368,0,0
0.0008568285886617836,1,1
0.10236178708206103,0,0
0.000856826710648161,1,1
0.0008568293118143204,1,1
0.01353366396236501,0,0
0.06638394865572966,0,0
0.09506800592694224,0,0
0.0009146279543779948,1,1
0.035279111092479234,0,0
0.010849002951837121,0,0
0.000856828541765858,1,1
0.030232495381231555,1,1
0.046178436748914385,0,0
0.0009550463694694907,1,1
0.0007775778265170387,1,1
0.0008568303217252138,1,1
0.0006712145677895958,1,1
0.00039759263970109304,1,1
0.011993932008981325,0,0
0.0005526233238779922,1,1
0.00033197642266371733,1,1
0.02078703588032062,0,0
0.010856491490665096,0,0
0.0009364098140231867,1,1
0.005760088730887388,1,0
0.12215465899105173,0,0
0.024721859507946666,0,0
0.0011046864861142694,0,0
0.0008568302984613849,1,1
0.0009032115484068128,1,1
0.0008568297777439994,1,1
0.02369995496140832,0,0
0.0009202585642498716,1,1
0.06551959390908783,0,0
0.04808623590436446,0,0
0.000856845781431091,1,1
0.0062050667583737115,0,0
0.0008568306318939254,1,1
0.04337934760775987,0,0
0.07391625932966482,0,0
0.03317688668284014,0,0
0.0003261137654958194,1,1
0.07283203790692584,0,0
0.01188826261664272,1,0
0.01083077719120117,0,0
0.09783458584911629,0,0
0.0008568307094156783,1,1
0.00014572865435277685,1,1
0.0008568282822410172,1,1
0.00014208530918289052,1,1
0.0010590377052012248,1,1
0.0008568314805970122,1,1
0.04891535844228497,0,0
0.00041891509741459295,1,1
0.011337860852380472,1,1
0.0008568466114807216,1,1
0.000856828843696081,1,1
0.010769200679257214,0,0
0.06278407309239624,0,0
0.00022504415733925033,1,1
0.00048734579533514424,1,1
0.013445015922708841,0,0
0.030904823847525287,0,0
0.0008573974136785701,1,1
0.00027841051482861256,1,1
0.0008568312192105434,1,1
0.0008568312137984951,1,1
0.02751832777921005,0,0
0.0001638452096484019,1,1
0.03475048409629856,0,0
0.0008568310216664068,1,1
0.0005183116592837346,1,1
0.0008568276195119336,1,1
0.0008568274973806976,1,1
0.05747713674616021,0,0
0.0008568284286534965,1,1
0.11939189371093228,0,0
0.0008568490438586895,1,1
0.00028502724144228807,1,1
0.19966752673973495,1,1
0.04534545064349572,0,0
0.010849344051703822,0,0
0.0033302437572371325,1,1
0.000856832222530766,1,1
0.04608753475452685,0,0
0.08580599525006732,0,0
0.010829902517136317,0,0
0.07837587514582135,0,0
