 src_bytes, service, dst_bytes, diff_srv_rate, flag, same_srv_rate, dst_host_srv_count, dst_host_same_srv_rate, dst_host_diff_srv_rate, dst_host_serror_rate, classification.
74024,http,0,0.0,RSTR,1.0,252,0.99,0.01,0.0,Anormal
0,private,0,0.07,REJ,0.01,2,0.01,0.08,0.0,Anormal
232,http,198345,0.0,SF,1.0,255,1.0,0.0,0.0,normal
687,ftp_data,0,0.0,SF,1.0,19,0.16,0.06,0.0,normal
54540,http,8314,0.0,SF,1.0,248,0.97,0.01,0.0,Anormal
1032,ecr_i,0,0.0,SF,1.0,244,1.0,0.01,0.0,Anormal
56,private,55,0.0,SF,1.0,255,1.0,0.0,0.0,normal
24,telnet,715,1.0,SF,0.33,67,0.26,0.02,0.0,Anormal
304,http,3644,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,105,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,pop_3,0,0.0,REJ,1.0,60,0.29,0.36,0.0,Anormal
1092,smtp,328,0.0,SF,1.0,80,0.65,0.13,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
296,http,1799,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,229,0.9,0.1,0.5,Anormal
239,http,3222,0.0,SF,1.0,229,0.9,0.02,0.0,normal
206,http,347,0.0,SF,1.0,255,1.0,0.0,0.0,normal
247,http,1880,0.0,SF,1.0,255,1.0,0.0,0.0,normal
232,http,695,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,S0,0.11,19,0.07,0.05,1.0,Anormal
0,courier,0,0.07,S0,0.02,2,0.01,0.06,1.0,Anormal
0,private,0,0.07,S0,0.08,9,0.04,0.06,1.0,Anormal
0,ftp_data,5928,0.0,SF,1.0,8,1.0,0.0,0.0,Anormal
0,private,0,0.06,REJ,0.06,14,0.05,0.06,0.0,Anormal
223,http,1529,0.0,SF,1.0,255,1.0,0.0,0.0,normal
128,telnet,174,0.0,SF,1.0,9,0.04,0.02,0.0,Anormal
310,http,5215,0.0,SF,1.0,227,1.0,0.0,0.0,normal
0,private,0,0.06,S0,0.01,3,0.01,0.07,1.0,Anormal
162,ftp,599,0.0,SF,1.0,17,0.07,0.89,0.0,Anormal
2599,smtp,293,0.0,SF,1.0,29,0.11,0.16,0.0,Anormal
125,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
227,http,1380,0.0,SF,1.0,252,0.99,0.01,0.0,normal
32,pop_3,93,0.0,SF,1.0,228,0.89,0.02,0.0,Anormal
30,pop_3,93,0.0,SF,1.0,251,0.98,0.01,0.0,Anormal
0,netbios_ns,0,0.07,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,uucp,0,0.07,RSTO,0.06,6,0.02,0.06,0.0,Anormal
0,ftp,0,0.09,RSTO,0.02,2,0.01,0.07,0.0,Anormal
1,private,1,0.88,SF,0.01,1,0.0,0.9,0.0,Anormal
276,http,921,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,ftp_data,0,0.05,S0,0.23,63,0.25,0.02,0.97,Anormal
339,http,454,0.0,SF,1.0,255,1.0,0.0,0.0,normal
45,domain_u,136,0.0,SF,1.0,254,1.0,0.01,0.0,normal
42,domain_u,42,0.0,SF,1.0,255,1.0,0.0,0.0,normal
249,http,1944,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,44,1.0,RSTO,0.33,59,0.25,0.04,0.0,Anormal
323,http,301,0.0,SF,1.0,255,1.0,0.0,0.0,normal
30,pop_3,93,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
190,http,13956,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,75,0.29,0.03,0.01,Anormal
211,http,2246,0.0,SF,1.0,255,1.0,0.0,0.0,normal
46,domain_u,86,0.01,SF,0.99,254,1.0,0.01,0.0,normal
56504,http,0,0.0,RSTR,1.0,242,0.95,0.01,0.02,Anormal
56,private,57,0.0,SF,1.0,255,1.0,0.0,0.0,normal
28,pop_3,93,0.0,SF,1.0,77,0.84,0.03,0.0,Anormal
1407,smtp,331,0.0,SF,1.0,150,0.42,0.05,0.0,normal
54540,http,8314,0.0,SF,1.0,250,0.98,0.01,0.0,Anormal
230,http,260,0.0,SF,1.0,255,1.0,0.0,0.03,normal
43,private,0,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
252,http,4580,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.03,3,0.01,0.07,0.0,Anormal
313,http,2398,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.05,11,0.04,0.07,0.04,Anormal
0,telnet,44,0.0,S3,1.0,105,0.41,0.52,0.31,Anormal
0,private,0,0.07,REJ,0.06,14,0.05,0.07,0.0,Anormal
204,http,308,0.0,SF,1.0,255,1.0,0.0,0.0,normal
297,http,305,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,whois,0,0.07,REJ,0.07,19,0.07,0.07,0.0,Anormal
278,http,311,0.0,SF,1.0,255,1.0,0.0,0.0,normal
296,http,1432,0.0,SF,1.0,255,1.0,0.0,0.0,normal
218,http,24815,0.0,SF,1.0,255,1.0,0.0,0.0,normal
12,ftp_data,0,0.0,SF,1.0,18,1.0,0.0,0.0,Anormal
0,telnet,0,0.0,S0,1.0,59,0.83,0.03,0.83,Anormal
0,private,0,0.07,REJ,0.03,6,0.02,0.07,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,238,0.93,0.02,0.0,Anormal
0,private,0,0.06,REJ,0.06,15,0.06,0.07,0.0,Anormal
0,private,0,0.06,RSTO,0.06,16,0.06,0.06,0.0,Anormal
0,pop_3,0,0.0,S0,1.0,84,0.33,0.01,1.0,Anormal
2525,smtp,335,0.0,SF,1.0,25,0.1,0.03,0.0,normal
205,http,808,0.0,SF,1.0,127,1.0,0.0,0.0,normal
47744,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
0,private,0,0.05,REJ,0.14,20,0.08,0.06,0.0,Anormal
42,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
164,ftp,599,0.0,SF,1.0,24,0.48,0.08,0.0,Anormal
1,other,1,1.0,SF,0.0,1,0.0,1.0,0.0,Anormal
0,nnsp,0,0.0,RSTR,1.0,1,0.0,0.71,0.0,Anormal
246,http,2585,0.0,SF,1.0,255,1.0,0.0,0.0,normal
287,http,7384,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.03,7,0.03,0.07,0.0,Anormal
20,eco_i,0,0.0,SF,1.0,34,1.0,0.0,0.0,Anormal
44,private,44,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.04,Anormal
45,domain_u,45,0.0,SF,1.0,254,1.0,0.01,0.0,normal
422,http,1354,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,link,0,0.06,S0,0.07,20,0.08,0.07,1.0,Anormal
0,imap4,0,1.0,REJ,0.5,64,0.25,0.01,0.0,Anormal
225,http,686,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,0.9,0.15,Anormal
30,pop_3,217,0.0,SF,1.0,13,0.12,0.04,0.0,Anormal
214,http,10172,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,SF,1.0,248,0.97,0.01,0.0,Anormal
1,private,1,1.0,SF,0.01,1,0.0,0.72,0.0,Anormal
373,http,283,0.0,SF,1.0,255,1.0,0.0,0.0,normal
41,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
163,ftp,601,0.0,SF,1.0,13,0.05,0.72,0.0,Anormal
219,http,1680,0.0,SF,1.0,255,1.0,0.0,0.0,normal
54540,http,8314,0.0,RSTR,1.0,255,1.0,0.0,0.01,Anormal
0,http,0,0.0,S0,1.0,253,0.99,0.01,0.02,Anormal
30,pop_3,93,0.0,SF,1.0,250,0.98,0.01,0.0,Anormal
287,http,622,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,pop_3,36,1.0,RSTO,0.5,26,0.1,0.03,0.0,Anormal
0,other,0,0.0,REJ,1.0,49,0.19,0.02,0.0,Anormal
1031,ftp,3081,0.0,SF,1.0,5,0.14,0.09,0.0,normal
229,http,309,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,netstat,0,0.07,REJ,0.08,18,0.07,0.07,0.0,Anormal
0,private,0,0.06,S0,0.05,15,0.06,0.06,1.0,Anormal
213,http,2280,0.0,SF,1.0,237,1.0,0.0,0.0,normal
189,http,1274,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,gopher,0,0.06,REJ,0.05,10,0.04,0.07,0.0,Anormal
0,sunrpc,0,1.0,REJ,0.5,19,0.07,0.02,0.0,Anormal
0,private,0,0.06,S0,0.03,4,0.02,0.06,0.99,Anormal
0,remote_job,0,1.0,S0,0.01,1,0.0,0.21,0.07,Anormal
105,private,146,0.0,SF,1.0,255,1.0,0.0,0.0,normal
52,private,50,0.0,SF,1.0,255,1.0,0.0,0.0,normal
126,telnet,174,0.0,SF,1.0,161,0.63,0.02,0.0,Anormal
28,pop_3,93,0.0,SF,1.0,215,0.84,0.02,0.0,Anormal
55,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
259,http,1448,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.0,REJ,1.0,33,0.13,0.45,0.0,normal
32,domain_u,0,0.0,SF,1.0,12,0.05,0.02,0.0,normal
0,telnet,44,0.0,SF,1.0,161,0.63,0.02,0.54,Anormal
1032,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
325,http,401,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,S0,0.03,9,0.04,0.07,1.0,Anormal
238,http,419,0.0,SF,1.0,156,1.0,0.0,0.0,normal
0,private,0,0.06,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,private,0,0.06,S0,0.06,15,0.06,0.07,1.0,Anormal
0,ftp,0,0.09,S0,0.01,2,0.01,0.09,1.0,Anormal
298,http,22769,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1,other,0,0.53,SF,0.06,1,0.0,0.49,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,3,1.0,0.0,0.0,Anormal
393,http,6248,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.78,Anormal
234,http,1578,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,pop_3,36,1.0,RSTO,0.33,59,0.24,0.03,0.01,Anormal
224,http,1116,0.0,SF,1.0,255,1.0,0.0,0.0,normal
384,http,409,0.0,SF,1.0,255,1.0,0.0,0.0,normal
25,pop_3,93,0.0,SF,1.0,67,0.94,0.03,0.0,Anormal
0,private,0,0.06,REJ,0.15,18,0.07,0.05,0.0,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.31,Anormal
56504,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.0,Anormal
214,http,4984,0.0,SF,1.0,255,1.0,0.0,0.0,normal
335,http,1903,0.0,SF,1.0,255,1.0,0.0,0.0,normal
5,finger,358,0.0,SF,1.0,2,0.08,0.42,0.0,Anormal
0,ftp,0,0.08,RSTO,0.04,9,0.04,0.08,0.0,Anormal
0,private,0,0.06,REJ,0.05,8,0.03,0.05,0.0,Anormal
0,private,0,0.08,REJ,0.04,9,0.04,0.08,0.0,Anormal
0,private,0,0.07,REJ,0.1,11,0.04,0.07,0.0,Anormal
301,http,2507,0.0,SF,1.0,230,0.9,0.02,0.0,normal
774,smtp,327,0.0,SF,1.0,68,0.63,0.05,0.0,normal
0,courier,0,0.06,REJ,0.12,17,0.07,0.06,0.0,Anormal
233,http,868,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.6,REJ,0.02,1,0.02,0.55,0.0,Anormal
194,http,2616,0.0,SF,1.0,255,1.0,0.0,0.0,normal
72564,http,0,0.0,RSTR,1.0,239,0.99,0.01,0.0,Anormal
46,private,48,0.0,SF,1.0,254,1.0,0.01,0.0,normal
0,whois,0,0.07,REJ,0.06,13,0.05,0.08,0.0,Anormal
0,telnet,44,0.0,S3,1.0,82,0.32,0.03,0.01,Anormal
0,private,0,0.07,REJ,0.08,10,0.04,0.06,0.0,Anormal
45,private,42,0.0,SF,1.0,255,1.0,0.0,0.0,normal
208,http,3376,0.0,SF,1.0,255,1.0,0.0,0.0,normal
2599,smtp,293,0.0,SF,1.0,226,0.89,0.11,0.0,Anormal
303,http,7132,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,12,0.0,RSTO,1.0,94,0.42,0.1,0.0,Anormal
209,http,999,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.08,Anormal
56504,http,0,0.0,RSTR,1.0,244,0.96,0.01,0.02,Anormal
0,telnet,0,0.0,S0,1.0,86,0.34,0.03,1.0,Anormal
0,private,0,0.06,REJ,0.06,17,0.07,0.06,0.0,Anormal
195,http,2790,0.0,SF,1.0,255,1.0,0.0,0.0,normal
987,smtp,330,0.0,SF,1.0,149,0.62,0.03,0.01,normal
308,http,4613,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,159,0.89,0.02,0.0,Anormal
11,ftp_data,0,0.0,SF,1.0,140,0.6,0.02,0.0,normal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.83,Anormal
162,ftp,601,0.0,SF,1.0,57,0.22,0.02,0.0,Anormal
207,http,2302,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,35,0.14,0.02,0.0,Anormal
158,http,12382,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,0.98,0.12,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.63,Anormal
342,http,2631,0.0,SF,1.0,255,1.0,0.0,0.0,normal
45,domain_u,45,0.01,SF,1.0,254,1.0,0.01,0.0,normal
0,telnet,0,0.0,REJ,1.0,85,0.33,0.14,0.0,Anormal
18,eco_i,0,0.0,SF,1.0,217,1.0,0.0,0.0,Anormal
277,http,308,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,telnet,15,0.75,RSTO,0.5,72,0.28,0.02,0.0,Anormal
56504,http,0,0.0,RSTR,1.0,242,0.95,0.01,0.02,Anormal
221,http,6442,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.1,S0,0.09,15,0.06,0.1,1.0,Anormal
25,ftp,157,0.0,SF,1.0,11,0.35,0.13,0.0,Anormal
43,private,43,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,private,0,1.0,REJ,0.5,1,0.0,0.64,0.0,Anormal
0,telnet,44,0.0,S3,1.0,80,0.31,0.61,0.22,Anormal
0,http,0,0.0,S0,1.0,255,1.0,0.0,0.34,Anormal
42,domain_u,42,0.0,SF,1.0,250,0.98,0.01,0.0,normal
211,http,1447,0.0,SF,1.0,94,1.0,0.0,0.0,normal
206,http,4071,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.05,12,0.05,0.07,0.0,Anormal
0,ftp,0,0.06,RSTO,0.06,13,0.05,0.07,0.0,Anormal
46,private,46,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
126,telnet,174,0.0,SF,1.0,18,0.07,0.02,0.0,Anormal
0,courier,0,0.08,REJ,0.03,3,0.01,0.06,0.0,Anormal
7012,ftp_data,0,0.0,SF,1.0,71,0.31,0.02,0.0,normal
0,private,0,0.08,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,telnet,44,0.0,SF,1.0,111,0.44,0.02,0.54,Anormal
9664,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
55,private,55,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,0,0.0,REJ,1.0,60,0.27,0.1,0.0,Anormal
0,smtp,0,0.0,REJ,1.0,84,0.27,0.03,0.0,normal
1032,ecr_i,0,0.0,SF,1.0,107,0.42,0.01,0.0,Anormal
306,http,261,0.0,SF,1.0,68,0.92,0.03,0.0,normal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,telnet,44,0.0,SF,1.0,81,0.32,0.03,0.01,Anormal
49,private,0,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,private,0,0.06,REJ,0.02,4,0.02,0.06,0.0,Anormal
283618,ftp_data,0,0.0,SF,1.0,7,1.0,0.0,0.0,Anormal
213,http,710,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,44,1.0,RSTO,0.33,54,0.27,0.1,0.0,Anormal
0,private,0,0.06,REJ,0.12,17,0.07,0.06,0.0,Anormal
672,smtp,330,0.0,SF,1.0,96,0.7,0.06,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.09,Anormal
205,http,1024,0.0,SF,1.0,255,1.0,0.0,0.0,normal
48,ntp_u,48,0.0,SF,1.0,38,0.64,0.03,0.0,normal
0,imap4,44,1.0,RSTO,0.5,60,0.27,0.17,0.0,Anormal
0,private,0,0.09,S0,0.03,5,0.02,0.08,1.0,Anormal
0,http,0,0.17,REJ,0.43,50,0.2,0.1,0.0,Anormal
0,telnet,44,0.0,S3,1.0,148,0.58,0.38,0.47,Anormal
48,ntp_u,48,0.0,SF,1.0,19,0.13,0.01,0.0,normal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
323,http,306,0.0,SF,1.0,255,1.0,0.0,0.0,normal
28,pop_3,93,0.0,SF,1.0,246,0.96,0.01,0.0,Anormal
125,telnet,174,0.0,SF,1.0,109,0.43,0.02,0.0,Anormal
251,http,15598,0.0,SF,1.0,248,1.0,0.0,0.0,normal
0,telnet,44,0.0,SF,1.0,182,0.71,0.02,0.42,Anormal
31,pop_3,93,0.0,SF,1.0,208,0.82,0.02,0.0,Anormal
339,http,7919,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,bgp,0,0.07,REJ,0.02,4,0.02,0.08,0.0,Anormal
301,http,708,0.0,SF,1.0,255,1.0,0.0,0.0,normal
87164,http,0,0.0,RSTR,1.0,231,0.99,0.01,0.0,Anormal
0,private,0,0.07,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,pop_3,0,0.0,S0,1.0,6,0.33,1.0,1.0,Anormal
368,http,786,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,imap4,0,0.0,S0,1.0,72,0.34,0.02,1.0,Anormal
0,private,0,1.0,REJ,0.5,1,0.0,0.9,0.0,Anormal
0,telnet,0,1.0,REJ,0.25,22,0.09,0.03,0.0,Anormal
46,domain_u,77,0.0,SF,1.0,254,1.0,0.01,0.0,normal
0,imap4,0,1.0,REJ,0.5,60,0.26,0.13,0.0,Anormal
42,domain_u,125,0.0,SF,1.0,254,1.0,0.01,0.0,normal
0,private,0,0.07,REJ,0.08,10,0.04,0.06,0.0,Anormal
208,http,37413,0.0,SF,1.0,255,1.0,0.0,0.0,normal
43,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
105,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,normal
677,smtp,329,0.0,SF,1.0,178,0.67,0.04,0.0,normal
45,private,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
508,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
240,http,706,0.0,SF,1.0,241,1.0,0.0,0.0,normal
27,pop_3,93,0.0,SF,1.0,219,0.86,0.02,0.0,Anormal
125,telnet,174,0.0,SF,1.0,31,0.12,0.02,0.0,Anormal
0,private,0,0.09,S0,0.04,8,0.03,0.1,1.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,0.21,0.02,Anormal
0,gopher,0,0.07,REJ,0.04,9,0.04,0.07,0.0,Anormal
303,http,1121,0.0,SF,1.0,255,1.0,0.0,0.0,normal
124,telnet,174,0.0,SF,1.0,255,1.0,0.0,0.01,Anormal
0,telnet,48,0.0,RSTO,1.0,121,0.5,0.01,0.0,Anormal
0,link,0,0.06,REJ,0.05,14,0.05,0.07,0.0,Anormal
0,ctf,0,0.06,S0,0.0,1,0.0,0.06,1.0,Anormal
105,private,147,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
52,private,53,0.0,SF,1.0,254,1.0,0.01,0.0,normal
251,http,1632,0.0,SF,1.0,255,1.0,0.0,0.0,normal
2599,smtp,261,0.0,SF,1.0,246,0.96,0.04,0.0,Anormal
56504,http,0,0.0,RSTR,1.0,254,1.0,0.01,0.01,Anormal
303,http,2167,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.08,REJ,0.03,6,0.02,0.07,0.0,Anormal
0,uucp_path,0,0.06,REJ,0.06,16,0.06,0.06,0.0,Anormal
36,domain_u,0,0.0,SF,1.0,62,1.0,0.0,0.0,normal
0,pop_3,36,1.0,RSTO,0.33,61,0.27,0.17,0.0,Anormal
0,smtp,83,0.0,SF,1.0,144,0.54,0.21,0.0,normal
0,other,0,0.0,SF,1.0,2,0.33,0.5,0.0,Anormal
6,telnet,54,0.75,SF,0.5,5,0.02,0.78,0.0,Anormal
957,smtp,328,0.0,SF,1.0,39,0.68,0.12,0.0,normal
105,private,0,1.0,SF,0.5,253,0.99,0.01,0.0,normal
0,http,0,0.0,REJ,1.0,25,0.1,0.9,0.13,normal
296,http,253,0.0,SF,1.0,255,1.0,0.0,0.0,normal
319,http,321,0.0,SF,1.0,255,1.0,0.0,0.01,normal
1032,ecr_i,0,0.0,SF,1.0,108,0.42,0.55,0.1,Anormal
56504,http,1,0.0,RSTR,1.0,243,0.95,0.01,0.02,Anormal
0,private,0,0.07,REJ,0.04,5,0.02,0.06,0.0,Anormal
44,pm_dump,556,0.8,SF,0.2,29,0.11,0.25,0.0,Anormal
12,ftp_data,0,0.0,SF,1.0,27,0.21,0.06,0.0,Anormal
28,private,0,0.0,SF,1.0,8,0.29,0.11,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.06,Anormal
59424,http,0,0.0,RSTR,1.0,253,0.99,0.01,0.01,Anormal
53,private,54,0.0,SF,1.0,255,1.0,0.0,0.0,normal
307,http,5200,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,bgp,0,0.07,REJ,0.07,17,0.07,0.07,0.0,Anormal
32,pop_3,93,0.0,SF,1.0,150,0.89,0.02,0.0,Anormal
192,http,103,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,domain,0,0.06,REJ,0.07,18,0.07,0.05,0.0,Anormal
305,http,4285,0.0,SF,1.0,255,1.0,0.0,0.0,normal
164,ftp,599,0.0,SF,1.0,76,0.33,0.03,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
105,private,146,0.0,SF,1.0,254,1.0,0.01,0.0,normal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.07,Anormal
0,private,0,0.06,REJ,0.04,8,0.03,0.06,0.0,Anormal
177,http,6806,0.0,SF,1.0,48,1.0,0.0,0.0,normal
321,http,770,0.0,SF,1.0,255,1.0,0.0,0.0,normal
185,http,17167,0.0,SF,1.0,255,1.0,0.0,0.0,normal
217,http,5951,0.0,SF,1.0,255,1.0,0.0,0.0,normal
105,private,146,0.0,SF,1.0,110,0.99,0.02,0.0,Anormal
54540,http,8314,0.0,SF,1.0,254,1.0,0.01,0.0,Anormal
0,private,0,0.06,S0,0.13,20,0.08,0.05,1.0,Anormal
160,ftp,595,0.0,SF,1.0,11,0.04,0.55,0.0,Anormal
20,eco_i,0,0.0,SF,1.0,183,1.0,0.0,0.0,Anormal
26,pop_3,93,1.0,SF,0.5,43,0.95,0.05,0.0,Anormal
272,http,7435,0.0,SF,1.0,255,1.0,0.0,0.0,normal
283618,ftp_data,0,0.0,SF,1.0,10,1.0,0.0,0.0,Anormal
123,telnet,174,0.0,SF,1.0,80,0.31,0.02,0.0,Anormal
152,telnet,6514,0.0,SF,1.0,1,0.01,0.05,0.0,normal
0,telnet,44,0.0,SF,1.0,228,0.89,0.02,0.27,Anormal
81,ftp_data,0,1.0,SF,0.5,1,0.0,1.0,0.01,normal
0,private,0,0.06,REJ,0.03,8,0.03,0.06,0.0,Anormal
343,http,674,0.0,SF,1.0,255,1.0,0.0,0.0,normal
233,http,11075,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,uucp,0,0.07,RSTO,0.16,20,0.08,0.06,0.0,Anormal
62344,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.0,Anormal
0,telnet,0,0.06,RSTO,0.02,6,0.02,0.07,0.0,Anormal
343,http,3481,0.0,SF,1.0,255,1.0,0.0,0.0,normal
224,ftp,764,0.0,SF,1.0,9,0.24,0.05,0.0,normal
216,http,1115,0.0,SF,1.0,255,1.0,0.0,0.0,normal
232,http,535,0.0,SF,1.0,255,1.0,0.0,0.0,normal
32,pop_3,93,0.0,SF,1.0,136,0.53,0.02,0.0,Anormal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
122,telnet,174,0.0,SF,1.0,14,0.05,0.02,0.0,Anormal
36,domain_u,0,0.0,SF,1.0,8,0.05,0.04,0.0,normal
30,pop_3,93,0.0,SF,1.0,253,0.99,0.01,0.0,Anormal
0,private,0,0.07,REJ,0.03,5,0.02,0.07,0.0,Anormal
265,http,350,0.0,SF,1.0,255,1.0,0.0,0.0,normal
36,domain_u,0,0.0,SF,1.0,65,1.0,0.0,0.0,normal
0,pop_3,36,1.0,RSTO,0.5,50,0.25,0.04,0.01,Anormal
32,pop_3,93,0.0,SF,1.0,246,0.96,0.02,0.0,Anormal
242,http,589,0.0,SF,1.0,255,1.0,0.0,0.0,normal
0,private,0,0.07,REJ,0.0,1,0.0,0.07,0.0,Anormal
1006,smtp,339,1.0,SF,0.5,125,0.44,0.03,0.0,normal
309,http,13045,0.0,SF,1.0,249,1.0,0.0,0.0,normal
0,Z39_50,0,0.06,REJ,0.04,6,0.02,0.06,0.0,Anormal
0,other,0,1.0,REJ,0.0,1,0.0,1.0,0.05,Anormal
1,private,0,0.15,SF,0.39,24,0.09,0.53,0.0,normal
0,private,0,0.06,REJ,0.1,12,0.05,0.05,0.0,Anormal
303,http,264,0.0,SF,1.0,255,1.0,0.0,0.01,normal
1008,ecr_i,0,0.0,SF,1.0,255,1.0,0.0,0.0,Anormal
0,pop_3,36,1.0,RSTO,0.5,59,0.27,0.04,0.01,Anormal
105,private,146,0.0,SF,1.0,247,0.97,0.01,0.0,Anormal
0,private,0,0.05,REJ,0.09,20,0.08,0.06,0.0,Anormal
286,http,1255,0.0,SF,1.0,255,1.0,0.0,0.0,normal
45,private,0,0.4,SF,0.8,254,1.0,0.01,0.0,Anormal
122,telnet,174,0.0,SF,1.0,218,0.85,0.02,0.0,Anormal
0,pop_3,0,1.0,REJ,0.33,60,0.24,0.29,0.0,Anormal
0,other,0,0.97,REJ,0.0,1,0.0,0.99,0.0,Anormal
299,http,174,0.0,SF,1.0,255,1.0,0.0,0.0,normal
1566,smtp,471,0.0,SF,1.0,7,0.03,0.02,0.0,normal
12,ftp_data,0,0.0,SF,1.0,22,1.0,0.0,0.0,Anormal
231,http,242,0.0,SF,1.0,255,1.0,0.0,0.0,normal
57184,http,0,0.0,RSTR,1.0,255,1.0,0.0,0.03,Anormal
0,private,0,0.06,REJ,0.06,18,0.07,0.07,0.0,Anormal
162,ftp,601,0.0,SF,1.0,10,0.05,0.67,0.0,Anormal
22,domain_u,0,0.0,SF,1.0,255,1.0,0.0,0.0,normal
